country,year,sex,name,count
ES,1934,M,Luis,1340
ES,1934,M,Manuel,4134
ES,1934,M,Mariano,410
ES,1934,M,Miguel,1241
ES,1934,M,Pablo,312
ES,1934,M,Pedro,1473
ES,1934,M,Rafael,1041
ES,1934,M,Ramon,954
ES,1934,M,Ricardo,312
ES,1934,M,Salvador,436
ES,1934,M,Santiago,456
ES,1934,M,Sebastian,237
ES,1934,M,Tomas,436
ES,1934,M,Vicente,978
ES,1935,F,Amparo,827
ES,1935,F,Ana,1520
ES,1935,F,Ana Maria,939
ES,1935,F,Angela,808
ES,1935,F,Angeles,983
ES,1935,F,Antonia,2654
ES,1935,F,Asuncion,503
ES,1935,F,Aurora,592
ES,1935,F,Carmen,5897
ES,1935,F,Catalina,641
ES,1935,F,Concepcion,1911
ES,1935,F,Consuelo,790
ES,1935,F,Dolores,3074
ES,1935,F,Elena,493
ES,1935,F,Emilia,729
ES,1935,F,Encarnacion,1310
ES,1935,F,Esperanza,496
ES,1935,F,Felisa,549
ES,1935,F,Francisca,2733
ES,1935,F,Isabel,2570
ES,1935,F,Josefa,4240
ES,1935,F,Josefina,658
ES,1935,F,Juana,1703
ES,1935,F,Julia,975
ES,1935,F,Luisa,792
ES,1935,F,Manuela,1634
ES,1935,F,Margarita,806
ES,1935,F,Maria,6783
ES,1935,F,Maria Angeles,962
ES,1935,F,Maria Carmen,2973
ES,1935,F,Maria Concepcion,445
ES,1935,F,Maria Dolores,1208
ES,1935,F,Maria Jesus,548
ES,1935,F,Maria Josefa,694
ES,1935,F,Maria Luisa,1337
ES,1935,F,Maria Pilar,1375
ES,1935,F,Maria Rosa,483
ES,1935,F,Maria Teresa,1347
ES,1935,F,Matilde,470
ES,1935,F,Mercedes,1437
ES,1935,F,Milagros,521
ES,1935,F,Montserrat,526
ES,1935,F,Pilar,2102
ES,1935,F,Purificacion,513
ES,1935,F,Rosa,1609
ES,1935,F,Rosario,1445
ES,1935,F,Teresa,1701
ES,1935,F,Trinidad,453
ES,1935,F,Vicenta,626
ES,1935,F,Victoria,618
ES,1935,M,Agustin,417
ES,1935,M,Alberto,238
ES,1935,M,Alejandro,255
ES,1935,M,Alfonso,362
ES,1935,M,Andres,560
ES,1935,M,Angel,1230
ES,1935,M,Antonio,4600
ES,1935,M,Carlos,442
ES,1935,M,Daniel,223
ES,1935,M,Diego,301
ES,1935,M,Domingo,411
ES,1935,M,Eduardo,337
ES,1935,M,Emilio,540
ES,1935,M,Enrique,641
ES,1935,M,Eugenio,257
ES,1935,M,Felipe,301
ES,1935,M,Felix,478
ES,1935,M,Fernando,685
ES,1935,M,Francisco,3723
ES,1935,M,Gregorio,316
ES,1935,M,Ignacio,243
ES,1935,M,Jaime,365
ES,1935,M,Jesus,1198
ES,1935,M,Joaquin,695
ES,1935,M,Jose,6094
ES,1935,M,Jose Antonio,737
ES,1935,M,Jose Luis,820
ES,1935,M,Jose Manuel,276
ES,1935,M,Jose Maria,902
ES,1935,M,Josep,297
ES,1935,M,Juan,2837
ES,1935,M,Juan Antonio,292
ES,1935,M,Juan Jose,339
ES,1935,M,Julian,515
ES,1935,M,Julio,469
ES,1935,M,Lorenzo,235
ES,1935,M,Luis,1340
ES,1935,M,Manuel,4134
ES,1935,M,Mariano,410
ES,1935,M,Miguel,1241
ES,1935,M,Pablo,312
ES,1935,M,Pedro,1473
ES,1935,M,Rafael,1041
ES,1935,M,Ramon,954
ES,1935,M,Ricardo,312
ES,1935,M,Salvador,436
ES,1935,M,Santiago,456
